Industry,type,ISIN,Air Quality,Climate Exposure,Ecological Impact,Energy Management,Environmental Supply Chain Management,GHG Emissions Management,Sustainable Finance,Sustainable Product,Waste Management,Water Management,Access & Affordability,Community Rights & Relations,Customer Welfare,Data Security & Customer Privacy,Ethics & Compliance,Labor & Employment Practices,Marketing & Labeling,Occupational Health & Safety Management,Operational Risk Management,Product Quality Management,Social Supply Chain Management,Board Composition,Executive Compensation,Shareholder Rights,Audit,ENVIRONMENTAL SCORE,SOCIAL SCORE,GOVERNANCE SCORE,GLOBAL SCORE
Semiconductors,Environmental,TW0003450003,0.0,0.0,0.0,0.403725171,0.0,0.20407034518,0.0,0.0,0.60458321572,0.6652419089999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510482563599999,0.0,0.0,3.3474696493759994
Semiconductors,Social,TW0003450003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.20852381592000002,0.0,0.0,2.5529570960399997,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.1524442735879998,0.0,3.3474696493759994
Semiconductors,Governance,TW0003450003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0472923278,1.13080913544,1.77066364296,0.86449195856,0.0,0.0,1.443977119428,3.3474696493759994
Semiconductors,Environmental,TW0003006003,0.0,0.0,0.0,1.356516981,0.0,0.5191718911600001,0.0,0.24,0.86500394816,1.8656496048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.938536970048,0.0,0.0,5.408900524032
Semiconductors,Social,TW0003006003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.78594121932,0.0,0.0,3.5999999999999996,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.939782365796,0.0,5.408900524032
Semiconductors,Governance,TW0003006003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19575366956,1.38160320288,1.77066364296,0.7539167785600001,0.0,0.0,1.5305811881879998,5.408900524032
Semiconductors,Environmental,DE0005677108,0.0,0.0,0.0,1.3903129577999997,0.0,0.24782561063,0.0,0.24,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.111255427372,0.0,0.0,3.110998010576
Semiconductors,Social,DE0005677108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5700000000000001,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.0,3.110998010576
Semiconductors,Governance,DE0005677108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11379253372,0.39629948616,1.01071323384,1.49500335696,0.0,0.0,1.5047425832039998,3.110998010576
Semiconductors,Environmental,TW0003529004,0.0,0.0,0.0,1.0879274367,0.0,0.36568946843,0.0,0.24,0.0,1.8694081304999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4252100142520001,0.0,0.0,4.717639541516
Semiconductors,Social,TW0003529004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78594121932,0.79947128288,0.0,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85562375066,0.0,4.717639541516
Semiconductors,Governance,TW0003529004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80938596708,1.32876869208,1.77066364296,0.88053428656,0.0,0.0,1.4368057766039999,4.717639541516
Semiconductors,Environmental,TW0003714002,0.0,0.0,0.0,0.5541839004,0.0,0.63097302437,0.0,0.48,0.47220589636000004,1.2438139914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.352470725012,0.0,0.0,4.3832041407576
Semiconductors,Social,TW0003714002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.9,3.284352e-06,0.0,2.7685241316,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.7245582247856,0.0,4.3832041407576
Semiconductors,Governance,TW0003714002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6743438244,1.1198137665599999,1.77066364296,0.7890960692800001,0.0,0.0,1.3061751909600001,4.3832041407576
Semiconductors,Environmental,US29362U1043,0.0,0.0,0.0,0.9245756148,0.0,0.18021623737,0.0,0.0,0.40059919833999996,2.0204114913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4103210167240001,0.0,0.0,4.6794035553499995
Semiconductors,Social,US29362U1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.51040302286,0.0,0.0,2.2706932640399997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2243288860699997,0.0,4.6794035553499995
Semiconductors,Governance,US29362U1043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1442739295599997,1.94490577704,1.47853019712,1.2481356048,0.0,0.0,2.0447536525559995,4.6794035553499995
Semiconductors,Environmental,KR7039030002,0.0,0.0,0.0,1.4448105812999998,0.0,0.32033499953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7060582323319999,0.0,0.0,2.3794523446399998
Semiconductors,Social,KR7039030002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20852381592000002,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386557144776,0.0,2.3794523446399998
Semiconductors,Governance,KR7039030002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6150649072399998,0.28378183368,1.6366930389599998,0.7539167785600001,0.0,0.0,1.2868369675319997,2.3794523446399998
Semiconductors,Environmental,TW0003016002,0.0,0.0,0.0,0.0,0.0,0.04451147883,0.0,0.24,0.81926698689,0.7701079845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7495545800880001,0.0,0.0,3.82668956124
Semiconductors,Social,TW0003016002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5700000000000001,0.0,0.0,3.5999999999999996,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.575,0.0,3.82668956124
Semiconductors,Governance,TW0003016002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5115445135999999,0.94498672488,1.77066364296,0.7799217224,0.0,0.0,1.502134981152,3.82668956124
Semiconductors,Environmental,TW0005351001,0.0,0.0,0.0,1.0557487248,0.0,0.3366124606,0.0,0.0,0.0,1.4054007054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11910475632,0.0,0.0,3.453464670184
Semiconductors,Social,TW0005351001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5700000000000001,0.0,0.0,1.08,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.8190000000000001,0.0,3.453464670184
Semiconductors,Governance,TW0005351001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39221488016,1.08048969264,1.77066364296,0.80783149712,0.0,0.0,1.5153599138640002,3.453464670184
Semiconductors,Environmental,KR7084370006,0.0,0.0,0.0,0.9228189468,0.0,0.30171662326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48981422802400004,0.0,0.0,2.38778689768
Semiconductors,Social,KR7084370006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5700000000000001,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5850000000000001,0.0,2.38778689768
Semiconductors,Governance,KR7084370006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62735843672,0.60404714592,1.44753936768,0.6976306151999999,0.0,0.0,1.3129726696559998,2.38778689768
Semiconductors,Environmental,TW0002393006,0.0,0.0,0.0,1.0190739156,0.0,0.29710387941,0.0,0.24,0.92968450542,1.6177845953999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.641458758332,0.0,0.0,4.146481563528
Semiconductors,Social,TW0002393006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.9,0.0,0.0,1.08,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.2179999999999997,0.0,4.146481563528
Semiconductors,Governance,TW0002393006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78509665476,0.9543967437599999,1.77066364296,0.77991897584,0.0,0.0,1.2870228051960002,4.146481563528
Semiconductors,Environmental,TW0006288004,0.0,0.0,0.0,1.3991528034,0.0,0.28223548652,0.0,0.48,0.9862948894700001,2.4452862741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2371877813960004,0.0,0.0,5.044104586648
Semiconductors,Social,TW0006288004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.78594121932,0.0,0.0,1.08,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.1837823657959998,0.0,5.044104586648
Semiconductors,Governance,TW0006288004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9118746375199998,0.81991607664,1.77066364296,0.9079937744000001,0.0,0.0,1.6231344394559999,5.044104586648
Semiconductors,Environmental,TW0003035002,0.0,0.0,0.0,1.9686990737999999,0.0,0.9210782718800001,0.0,0.48,0.85758182048,1.8716378687999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.439598813984,0.0,0.0,6.218135955831999
Semiconductors,Social,TW0003035002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.9,0.4870407104,0.0,3.5999999999999996,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,2.1201122131199996,0.0,6.218135955831999
Semiconductors,Governance,TW0003035002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5595345116,1.2808459855199998,1.77066364296,0.9170389556799999,0.0,0.0,1.6584249287279997,6.218135955831999
Semiconductors,Environmental,TW0004961008,0.0,0.0,0.0,2.300169468,0.0,0.04451147883,0.0,0.24,0.33,2.0525327682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.986885486012,0.0,0.0,5.449974932129999
Semiconductors,Social,TW0004961008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.51040302286,0.35824153904,0.0,3.5999999999999996,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.9645933685699999,0.0,5.449974932129999
Semiconductors,Governance,TW0004961008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3520946978,1.06661808024,1.77066364296,0.80561050416,0.0,0.0,1.4984960775479996,5.449974932129999
Semiconductors,Environmental,TW0003545000,0.0,0.0,0.0,2.0326774119,0.0,0.29297381165,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29026048942,0.0,0.0,4.196103980719999
Semiconductors,Social,TW0003545000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20852381592000002,0.0,0.0,3.5999999999999996,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.3765571447759999,0.0,4.196103980719999
Semiconductors,Governance,TW0003545000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5163817598,1.0566589737599998,1.77066364296,0.7539167785600001,0.0,0.0,1.5292863465239999,4.196103980719999
Semiconductors,Environmental,US3463751087,0.0,0.0,0.0,1.550340414,0.0,0.32883800742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7516713685680001,0.0,0.0,3.1703204342039997
Semiconductors,Social,US3463751087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20852381592000002,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386557144776,0.0,3.1703204342039997
Semiconductors,Governance,US3463751087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4137153434800003,1.9023587035199998,1.2729670715999999,1.1845986176,0.0,0.0,2.0320919208599997,3.1703204342039997
Semiconductors,Environmental,TW0008131004,0.0,0.0,0.0,0.6792725085,0.0,0.8707492303900001,0.0,0.48,0.7837430762700001,1.6576542377999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788567621184,0.0,0.0,6.054198162976
Semiconductors,Social,TW0008131004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.9,0.60980415344,0.0,3.5999999999999996,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.7029412460319997,0.0,6.054198162976
Semiconductors,Governance,TW0008131004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1610039996,1.1009090423999999,1.77066364296,1.1763876342400001,0.0,0.0,1.5626892957599998,6.054198162976
Semiconductors,Environmental,TW0003532008,0.0,0.0,0.0,0.4880817534,0.0,1.17749048235,0.0,0.0,1.09585166933,1.8624835968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.849563000752,0.0,0.0,6.252489962707999
Semiconductors,Social,TW0003532008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.08989151008,0.0,3.5999999999999996,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.7569674530239996,0.0,6.252489962707999
Semiconductors,Governance,TW0003532008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22223192228,0.9980233382399999,1.77066364296,1.49561279296,0.0,0.0,1.645959508932,6.252489962707999
Semiconductors,Environmental,TW0003413001,0.0,0.0,0.0,1.0182461499,0.0,0.5082989883400001,0.0,0.0,0.55083414551,1.8422757627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56786201858,0.0,0.0,5.164980058704
Semiconductors,Social,TW0003413001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.78594121932,0.88400299072,0.0,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9709832630119997,0.0,5.164980058704
Semiconductors,Governance,TW0003413001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7959817505599998,1.06949638368,1.77066364296,0.78430747984,0.0,0.0,1.6261347771119998,5.164980058704
Semiconductors,Environmental,CNE100004PM0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98805192948,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7552207717920001,0.0,0.0,2.5389882628800002
Semiconductors,Social,CNE100004PM0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.20852381592000002,0.0,0.0,1.08,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.7105571447760001,0.0,2.5389882628800002
Semiconductors,Governance,CNE100004PM0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8166509820799999,0.22050905232,0.35929447175999996,1.18091331488,0.0,0.0,1.0732103463119997,2.5389882628800002
Semiconductors,Environmental,KYG3790U1040,0.0,0.0,0.0,0.4018140078,0.0,0.30878957993,0.0,0.0,0.55124998566,1.0249261379999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.914711884556,0.0,0.0,2.362587754292
Semiconductors,Social,KYG3790U1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.0,2.362587754292
Semiconductors,Governance,KYG3790U1040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4421818159999997,1.0668063355200001,0.35929447175999996,0.8779702758400001,0.0,0.0,1.1238758697359998,2.362587754292
Semiconductors,Environmental,TW0004952007,0.0,0.0,0.0,1.1644854069,0.0,0.33431936980000004,0.0,0.0,1.07944129942,2.4227345465999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.000392249088,0.0,0.0,4.69783870895
Semiconductors,Social,TW0004952007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51040302286,1.05815246576,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094566646586,0.0,4.69783870895
Semiconductors,Governance,TW0004952007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3075193883599998,1.0896176148,1.77066364296,1.1751320647999999,0.0,0.0,1.6028798132759998,4.69783870895
Semiconductors,Environmental,CNE1000030S9,0.0,0.0,0.0,1.1865602733,0.0,0.77324613093,0.0,0.24,0.33,1.9883571623999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.807265426652,0.0,0.0,4.017906162228
Semiconductors,Social,CNE1000030S9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5700000000000001,0.0,0.0,1.08,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.8190000000000001,0.0,4.017906162228
Semiconductors,Governance,CNE1000030S9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75010215752,0.36403587336,1.70085262296,0.82381179808,0.0,0.0,1.391640735576,4.017906162228
Semiconductors,Environmental,TW0008081001,0.0,0.0,0.0,1.4692228316999998,0.0,0.3678624248,0.0,0.0,0.80230865,1.9278785706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8269089908399998,0.0,0.0,4.018940128324
Semiconductors,Social,TW0008081001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5700000000000001,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.495,0.0,4.018940128324
Semiconductors,Governance,TW0008081001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66010026932,1.009234314,1.77066364296,1.216772232,0.0,0.0,1.6970311374840001,4.018940128324
Semiconductors,Environmental,TW0003443008,0.0,0.0,0.0,1.1855463981,0.0,1.2747119045700002,0.0,0.24,0.76754770752,2.5274216652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.398091070156,0.0,0.0,4.780308024384
Semiconductors,Social,TW0003443008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78594121932,0.42376228336,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.986911050804,0.0,4.780308024384
Semiconductors,Governance,TW0003443008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23813368784,0.88830556872,1.77066364296,0.7539167785600001,0.0,0.0,1.3953059034239998,4.780308024384
Semiconductors,Environmental,TW0006488000,0.0,0.0,0.0,1.3965625763999998,0.0,0.85522803301,0.0,0.24,0.84121168142,1.0619097948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.757964834252,0.0,0.0,4.815455152158
Semiconductors,Social,TW0006488000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.51040302286,0.43045555120000006,0.0,2.6612501907599997,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.704632629446,0.0,4.815455152158
Semiconductors,Governance,TW0006488000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68955744276,1.2531013869599998,1.77066364296,0.79620315552,0.0,0.0,1.3528576884599999,4.815455152158
Semiconductors,Environmental,KYG393871085,0.0,0.0,0.0,1.1180595876,0.0,0.5821684741600001,0.0,0.0,0.37533617495000005,2.0150649549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6362516766440003,0.0,0.0,4.898162677914001
Semiconductors,Social,KYG393871085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.51040302286,0.0,0.0,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.623120906858,0.0,4.898162677914001
Semiconductors,Governance,KYG393871085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52373586652,0.39460172664,0.9445582008,1.59973785408,0.0,0.0,1.638790094412,4.898162677914001
Semiconductors,Environmental,TW0003188009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.844040520352
Semiconductors,Social,TW0003188009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20852381592000002,0.0,0.0,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.142557144776,0.0,2.844040520352
Semiconductors,Governance,TW0003188009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3713951873599999,1.18224849696,1.77066364296,1.34730392464,0.0,0.0,1.701483375576,2.844040520352
Semiconductors,Environmental,TW0002441003,0.0,0.0,0.0,0.593126607,0.0,0.28089553596,0.0,0.0,0.59899580961,1.3418179035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125934342428,0.0,0.0,4.299768340211999
Semiconductors,Social,TW0002441003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,1.9,0.2904862976,0.0,2.6612501907599997,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,1.7795209465079997,0.0,4.299768340211999
Semiconductors,Governance,TW0002441003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1845539666,0.94554142008,1.77066364296,0.7469511412800001,0.0,0.0,1.394313051276,4.299768340211999
Semiconductors,Environmental,CNE000000YF5,0.0,0.0,0.0,1.2116509437,0.0,0.04451147883,0.0,0.0,0.66995813368,0.3806682228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9227155116040001,0.0,0.0,2.94831821146
Semiconductors,Social,CNE000000YF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20852381592000002,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.386557144776,0.0,2.94831821146
