ISIN,Year,SR001,SR002,SR003,SR004,Trend_ESG_SR001,Trend_ENV_SR002,Trend_SOC_SR003,Trend_GOV_SR004
TW0004919006,2020,,,,,1.099787913968,0.16124806357000043,3.0608933256000004,0.36402841620000004
US6294452064,2020,,,,,0.9636866705840001,0.0,1.26753808192,-0.032931232640000196
JP3193600008,2020,,,,,0.639061487288,0.0030254578300000015,0.32596464199999997,1.06317173952
US6833441057,2020,,,,,0.21520223621199985,-0.701133022,0.32596464199999997,-0.2569141579600007
TW0002329000,2020,,,,,1.4297683465639999,1.40821034908,2.68067169188,-0.0055198854400000386
JP3200400004,2020,,,,,0.6023786812440002,0.08844292382999999,0.73113227992,0.15912232411999927
DE000LED4000,2020,4.980000019,4.381238937,3.076111317,8.257139206,1.3311422022699997,0.06330760032000082,3.235141754539999,0.7440359876000002
US68989M2026,2020,,,,,1.2641969860079998,0.0,1.38,1.1902495383600007
TW0002481009,2020,,,,,1.2627644954400004,0.95207625901,1.8726084640000005,0.4247399141199999
US7013543001,2020,,,,,0.6116449994200001,0.0,0.025883859920000002,1.1180644704799998
US71360T2006,2020,,,,,0.9091370614160004,0.0,0.22251596499999993,1.5159038157200007
TW0008299009,2020,5.380000114,6.354515076,4.942912579,4.612580299,0.34256108455199996,0.4497705079899994,0.18871118515999985,0.3307770163599999
US7194051022,2020,,,,,0.57353073676,0.0,0.20171807300000033,0.03805851019999995
CNE100005998,2020,,,,,0.38244425327599973,0.3388664525899996,0.18499698492000016,0.17888062488000056
US72581M3051,2020,,,,,0.9239071637760001,0.0,0.22251596499999993,0.856862411919999
US7392761034,2020,,,,,0.4562958763639995,0.32848423940000027,0.48499698492,-0.5193634222400005
TW0006770001,2020,2.640000105,2.333680153,2.230543613,3.52722311,1.2084132160119996,0.92026496667,2.53235298136,0.0914041991200003
TW0006239007,2020,3.299999952,2.923889399,2.445380449,4.829066753,0.2689894644080004,-0.11631889785999983,0.8938432307599999,0.11360013008000003
TW0006173008,2020,,,,,0.5158753996079999,-0.0167968347399996,1.1972007176000004,0.3452928350800004
DE0007461006,2020,,,,,-0.6204801591839999,-2.08713844799,-0.6597524832399992,1.2959842592800004
US74837P4054,2020,,,,,0.7768960944800003,0.0,0.025883859920000002,0.4716254996800009
US7509171069,2020,,,,,0.6437681222720002,0.6046326418900001,0.22251596499999993,-0.05653787628000018
TW0002379005,2020,2.549999952,1.194179296,2.648808479,4.754056931,1.7327911595319998,0.40130851293999914,4.916466140999999,0.13569613451999984
TW0002302007,2020,,,,,0.5725680846800001,0.0030254578300000015,0.18499698492000016,0.46794920023999964
JP3164720009,2020,4.78000021,3.580633163,4.716671944,6.686968803,0.11508006068800025,0.7399302481400003,-0.9188511087199993,0.20169279115999927
US7631651079,2020,,,,,0.7408928508199999,0.0,0.546473169,0.10591663340000057
TW0004968003,2020,,,,,0.2720729666919999,0.32785145502999935,0.4958642865199998,-0.047846002920000075
TW0008104001,2020,,,,,-0.39512343764400004,-1.85902207517,0.8330404749199998,0.1531719971600003
ES0105225009,2020,,,,,-0.08022871742400006,0.0030254578300000015,-0.857391536,0.3110381364799999
CNE100003RK2,2020,,,,,0.45852241098800006,0.0,0.0,0.3730183699599996
JP3982800009,2020,4.010000229,2.881863117,4.639103889,5.036399841,0.7862142958840002,1.3561887455,0.10063207644000016,0.6244628908399994
JP3982200002,2020,,,,,0.324586966112,0.5787598461400001,-0.857391536,0.5979842475199995
JP3976200000,2020,,,,,1.2612549729519995,1.90550577119,0.22260846400000012,0.8726214499199996
JP3975410006,2020,,,,,3.640003853888629e-10,3.900000322687447e-10,3.6000002978653356e-10,0.0
JP3322950001,2020,,,,,0.7880704015919999,0.28451147883,0.0,1.4196084212
CNE000000KB3,2020,1.389999986,0.041486021,0.857391536,4.909581661,0.458408296592,0.0030254578300000015,0.22260846400000012,-0.013041505800000408
JP3329600005,2020,2.400000095,2.036919355,1.624035358,3.844618797,0.38219443580400014,0.9670900438299999,0.20171807300000033,-0.4827643877600005
DE0005156236,2020,,,,,0.6943666209720001,0.25411702482999976,0.35081046624000023,1.0521234705599998
TW0003583001,2020,,,,,0.8450485437479993,0.40303311380999984,1.73574317888,0.1838553432000003
JP3494600004,2020,4.400000095,5.20077467,3.292785168,4.542563438,0.6664439097739994,0.9469930785200003,0.37761785486,0.4486315963599994
TW0002351004,2020,,,,,0.723096165606,0.1748498704100001,1.6303797528200006,0.39999456432
JP3418400002,2020,,,,,0.8367269275040001,0.0,1.3387239969200002,0.5757272437600003
US8168501018,2020,,,,,1.974906873336,3.37462124349,0.22251596499999993,-0.1221512412000001
CH0406705126,2020,,,,,1.607910513772,1.7203227453299998,1.7624143883199999,0.24013269447999974
KR7046890000,2020,2.109999895,1.045883536,1.624035358,4.530592442,0.3987675438360001,0.22862794282999999,0.32596464199999997,0.11954993267999914
US8173232070,2020,,,,,0.47514904923999945,0.0,0.0,0.15692103380000066
CNE100002NT4,2020,2.039999962,0.348264009,1.833145976,5.674735069,1.7788093024920002,3.0763002859299995,0.8968540240000005,0.23695068339999992
CNE000000XB6,2020,,,,,1.1020666840360005,1.4260880761000005,0.7876805786400001,0.6290997596799999
CNE100000510,2020,,,,,0.6035047393620001,0.7228731327300002,0.7349518018200003,0.1389157670800003
CNE100002G84,2020,1.00999999,0.0,0.0,4.722429276,0.5827189940799999,0.24,0.0,0.2493148046
CNE100000Q50,2020,,,,,0.4968696810559998,0.09742194600000001,0.0,0.25683042552000046
JP3355000005,2020,,,,,0.29221076240800015,-0.13002290692999985,0.30176598891999995,0.346368846679999
JP3371600002,2020,2.910000086,3.116471767,2.528281927,3.023813963,0.3200298770200001,0.5860372351400001,0.20171807300000033,-0.010193119120000205
JP3375800004,2020,2.289999962,2.119486094,1.103526831,4.009644508,1.4692149633559999,1.64312201518,2.176473169,0.05606457727999903
KYG811801045,2020,,,,,0.4764832293119996,0.4404472858899997,0.20171807300000033,0.5374119375199999
TW0006257009,2020,,,,,0.16117535799999994,0.1303906441599998,0.20171807300000033,0.06900077811999994
TW0002363009,2020,,,,,0.5491086156520004,0.39897143413,0.22251596499999993,0.170484772
US8269191024,2020,3.980000019,5.704160213,0.613190413,6.389770985,1.47936167076,0.8300488163799997,1.82725396908,0.8208574292800002
US82706C1080,2020,1.070000052,1.262880325,0.127523139,1.979721665,-0.30429631879599994,-1.1575102151699999,0.30176598891999995,0.19170728232000012
TW0003530002,2020,,,,,0.44166100108799955,0.0030254578300000015,0.18499698492000016,-0.015929813400000548
TW0003288007,2020,,,,,0.37861304131999995,0.0,0.18499698492000016,0.052135400480000094
DE000WAF3001,2020,,,,,1.40571792819,1.7161012937400004,1.75385066086,0.3219596291199993
TW0005483002,2020,3.380000114,2.106969833,3.902305126,4.802980423,0.33347808942799917,0.22684406128,0.33276063932,0.24646005639999924
US82982T1060,2020,,,,,0.5879272781839999,0.541049461,0.522515965,-0.41933923772000004
TW0008016007,2020,,,,,1.8962229449719992,1.8151617171299996,3.7360458278799995,0.12710712452000017
KR7000660001,2020,4.409999847,4.009957314,3.574851751,5.930838108,0.7371919674820004,-0.03426332945000077,1.75776626562,0.6083861349199999
JP3162640001,2020,,,,,0.8163968380839999,0.33302545783000004,0.792608464,0.5659718898400001
US83089J1088,2020,,,,,0.6524534003960001,0.0,0.22260846400000012,0.25094057031999917
KYG8232Y1017,2020,6.5,4.994085789,8.871994019,6.39583683,-0.4612582889980006,-0.6767379527099999,-0.7706455801400001,0.09278738075999993
KYG8020E1199,2020,3.079999924,2.374477386,2.314452171,5.072760105,0.12560819652400035,0.09990259160999981,0.30932949576000035,-0.4649794961599989
DE0005178008,2020,,,,,0.33606594526800004,-0.0223598,-0.857391536,1.46272892956
FR0013227113,2020,,,,,0.9581670891759995,1.4573518014499993,0.17772770747999989,0.52063516684
TW0005471007,2020,,,,,1.07698465484,0.3080766963900001,2.7531890859200003,0.18481669435999937
TW0003055000,2020,,,,,0.3130602058280001,0.047839827179999794,0.18499698492000016,0.15756208360000024
CNE100003RN6,2020,1.129999995,0.0,0.0,5.384902,0.6777071132599999,0.28451147883,0.0,0.18907110175999975
NL0000226223,2020,5.75,5.256699562,4.792548656,7.509209156,0.7822647458739995,0.8698626659800004,1.1238332364600003,0.1483040624799994
DE000A1K0235,2020,,,,,2.2236529917620005,3.7091816809799996,1.39579724322,0.7101163286799999
JP3322930003,2020,3.849999905,2.921412945,4.565276146,4.481090069,0.31561105802599965,0.08961468220000013,0.22779253006000033,0.6669347287600003
TW0002401007,2020,,,,,0.2640441451439999,0.18574404283,0.18499698492000016,-0.03294639587999981
CNE000001P60,2020,,,,,0.6740330014919997,0.5317721588300001,0.18499698492000016,0.46742773027999984
US87157D1090,2020,2.170000076,0.74273932,1.624035358,5.515179157,1.69723345776,2.6858052252699998,0.32596464199999997,0.7323756218399993
TW0001582005,2020,,,,,0.5211489156720002,0.43666602816999944,0.22260846400000012,0.0860065266800003
TW0002338001,2020,,,,,1.256270364888,1.9559007361100003,0.18499698492000016,0.5350246625599997
TW0006278005,2020,,,,,0.7367692914532005,0.5721098403100005,1.5317180730039999,0.04711427676000035
TW0002340007,2020,,,,,0.26828864380000006,-0.052750027220000106,0.16560029956000033,0.5721818544000001
JP3468000009,2020,,,,,1.097376812336,1.0505637216800001,0.98852381592,0.18902872996000042
TW0004967005,2020,,,,,0.6282421809400001,0.8414237976700001,0.18499698492000016,0.09393678631999958
IT0005482333,2020,,,,,0.893796200478,0.5166409942799994,1.2597398711000003,0.8876024721199998
TW0003030003,2020,,,,,0.5933653262559999,0.20177215883,1.0255550580000001,0.029409208079999694
CNE100000825,2020,1.889999986,0.987568796,1.029799819,4.566616535,0.6371931099360002,0.7038165575,0.32596464199999997,0.3053943541199997
KR7064760002,2020,,,,,0.3694723887839997,0.0,0.22251596499999993,-0.038952636720001266
JP3571400005,2020,5.070000172,5.47923851,3.292785168,6.556889534,1.018874473438001,1.13739108562,1.2904599569400004,0.2887887003600005
JP3571800006,2020,3.089999914,2.81089139,1.286757827,5.899181843,1.0372284857680003,1.6721747092800006,0.663242173,-0.05775442148000032
JP3580200008,2020,2.069999933,0.998767436,2.13533473,3.767805099,0.68459396076,0.19195665182999977,0.20171807300000033,1.3798047637599993
TW0006271000,2020,,,,,1.2337084395120002,2.0000290899600004,0.9637676996399995,0.2847085191199996
CNE1000006C3,2020,2.430000067,2.241478205,0.857391536,4.791948795,0.836973699184,0.41246516082999996,1.1302001810000002,0.36800871883999964
TW0008021007,2020,,,,,0.20551425689599956,-0.06643566895000008,0.5002930739999996,0.23007961292
JP3637280003,2020,,,,,0.9477427844319999,0.63444006098,1.0817659889200002,0.24307261487999998
JP3555700008,2020,,,,,1.8631545792920001,3.18869338029,1.21113227992,-0.00992144599999989
IL0010823792,2020,3.049999952,2.460092545,1.624035358,5.808701992,-0.15742399169199972,-1.260394454,0.32596464199999997,0.04273977235999915
TW0002451002,2020,,,,,0.874592416594,0.27365567250000034,2.72529176694,-0.2489701989599995
TW0002330008,2020,4.260000229,3.91769433,3.610282183,5.467712879,0.60496599909,-0.07521731145000032,1.8614704127800001,0.15715072612000025
TW0002426004,2020,,,,,1.2957433485239997,-0.31473465453000005,3.8464731690000002,0.24165916412000055
CH0033361673,2020,,,,,2.012325611156,2.56978519464,1.2353810315600002,0.8524245834399995
US90385V1070,2020,,,,,0.6665214906000001,0.0,0.22251596499999993,-0.3408164400000002
JP3126190002,2020,2.579999924,2.307641268,1.286757827,4.635742188,1.255537603444,0.7525844052099999,1.4432421730000005,1.3325628472000002
TW0002303005,2020,3.349999905,2.221860647,3.462759495,4.978950977,1.1048642749999997,0.99389592649,1.7635422036400006,0.34013656604000087
TW0008277005,2020,,,,,1.1492179866719998,0.20177215883,2.650243235,0.2512412447999992
CNE000001M14,2020,1.360000014,0.0,0.857391536,4.900682449,2.280514271218,3.96028471593,1.1629189878600004,0.4873875709600002
KR7077500007,2020,1.25,0.0,0.857391536,4.308750629,0.6316877493399999,0.0,0.18499698492000016,0.9779584218800004
MYL5005OO003,2020,,,,,0.56531304021,1.0329332682500003,0.6019143968600003,-0.450929641160001
US91347P1057,2020,5.380000114,4.609342575,5.664676189,6.179611206,0.27166334326400055,0.07379827025000019,-0.09084302872000016,0.7307275776000006
JP3829900004,2020,,,,,0.854230470424,0.0,0.43113227992000014,1.5708234311599991
TW0005347009,2020,3.720000029,2.085571766,4.414854527,5.616763592,1.2788907919539994,1.08770650111,2.6986485099,-0.09534120520000045
US9224171002,2020,,,,,0.24505198163600017,0.09240102291999985,0.2502251040800001,-0.17242513652000024
CNE100004413,2020,,,,,1.5003212602359994,0.5188649654200002,4.251541090479999,-0.14846780791999947
TW0002388006,2020,,,,,0.826853623776,0.40741074509999997,1.3026084640000002,0.3229107571200003
TW0006789001,2020,1.809999943,0.74273932,2.528281927,2.8010993,0.6528054769040001,0.5114862110300007,1.35214629164,0.07306995399999927
US9282981086,2020,1.649999976,0.0,1.624035358,5.124198914,0.39076941699199996,0.0,0.32596464199999997,-0.35141302135999997
US92835K1034,2020,,,,,0.4301474276799999,0.0,0.18499698492000016,-0.3999738693200001
TW0002455003,2020,,,,,0.2753721710920001,0.19037734861,0.1483939209199998,-0.1722077557599997
TW0006182009,2020,,,,,0.6157985097440002,0.4479768847000001,0.5946652700000006,0.3687266348799998
TW0008110008,2020,,,,,0.5541863166859997,0.42975102761000006,0.5842993204999996,0.5372975726400009
TW0002436003,2020,,,,,-0.8394782737999997,-3.01213639417,0.18499698492000016,0.60764656964
CNE100002XM8,2020,3.680000067,3.660614252,2.13533473,5.562179089,0.4580189584400003,0.8265198160799994,0.1659039487599996,0.11423971160000068
TW0003105003,2020,3.200000048,2.891968966,3.084721327,3.768957138,0.5202079852159995,0.74417635421,0.07171351951999938,0.23490659291999982
TW0002344009,2020,4.480000019,3.212839127,6.408182621,4.490464211,0.9571262557119988,1.86552099241,0.2980784984799989,0.2603258036799989
JP3154370005,2020,,,,,0.6777245364719997,0.0,0.546473169,0.57015336024
US9778521024,2020,4.760000229,3.339740038,4.162797451,7.689928532,-1.1414703529840002,-0.22872724995999993,-4.252072116079999,0.47891656907999813
KR7030530000,2020,,,,,0.0,0.0,0.0,0.0
KR7240810002,2020,,,,,0.4945463891080002,0.4031800703399999,0.522515965,0.2900393392399998
BE0974310428,2020,,,,,0.7470331081600001,1.3167479132100004,0.4181786537600005,-0.0764597128399993
JP3990600003,2020,,,,,1.4669345740239998,1.8575772546399998,1.08,0.38590190455999984
CNE100001R90,2020,,,,,1.5185198985719999,2.706654069,0.43113227992000014,0.19439793632000057
CNE100001DJ8,2020,1.659999967,0.487913549,0.857391536,5.006351948,1.059497363656,1.09362888363,1.3264731690000002,0.25426071167999975
US0079031078,2021,6.769999981,7.094738483,5.462027073,7.746860027,0.19044100562199962,0.23090122257,0.41742982865999956,-0.19236658068000168
US0326541051,2021,4.449999809,4.8445611,2.231406927,6.614552021,0.8666601832999996,1.0432736253999995,0.2148575688400003,0.8109371569600006
US0382221051,2021,6.159999847,6.779537678,3.552823782,8.40371418,0.6567451213759998,0.23085598909000016,1.17470238684,0.24405132295999898
US11135F1012,2021,4.570000172,4.398100853,2.222598553,7.834947109,0.6602840838519999,1.06946725348,0.7038504215600003,-0.6172060393600001
US29355A1079,2021,5.340000153,4.099340439,6.704187393,5.782629967,-0.7495228103839997,0.8143015192000007,-4.199872321799999,0.4631234929200003
US3364331070,2021,6.119999886,6.355857372,5.106176853,6.875777245,-1.608700470384,-1.7748425003100001,-2.84024278632,-0.21206642188000124
US4581401001,2021,6.039999962,6.462862968,4.469979286,7.213317871,0.45370016085600007,0.037115426419999764,0.16384981179999958,1.131882248160001
US4824801009,2021,4.940000057,5.999053478,2.343447208,6.64892292,0.3938097670000005,0.33398858091999983,0.37913381615999997,-0.03619394272000065
US5128071082,2021,5.360000134,5.816188335,3.174416065,7.316611767,1.3182836623940002,0.6781336884,2.8307019999399996,0.2801201248399998
US5950171042,2021,4.340000153,4.162985325,2.959922552,6.206823349,0.9158284055159998,1.0837587594200002,1.1486012639199998,0.20842258424000004
US5951121038,2021,5.710000038,4.132559776,5.817564487,8.000338554,0.3769066373939989,0.6198619894400004,0.23530427994000025,-0.10008075688000151
US6098391054,2021,3.440000057,3.010884523,2.070925236,5.777090549,1.0982895490279998,1.76375927007,0.7650505635200004,0.14837394747999877
US67066G1040,2021,6.559999943,5.777364254,7.276906013,6.952485085,-0.5790824854260004,1.1260629082500007,-3.219714336019999,-0.27785478639999983
NL0009538784,2021,5.550000191,4.133262634,6.624885559,6.55427599,0.6021086348500004,0.3952705769899998,0.6420969011400004,0.6477266880400006
US6821891057,2021,5.650000095,4.302217007,5.630059242,7.722396851,0.604632641115999,0.21639762382999983,1.4168505860000007,0.05464960028000032
US74736K1016,2021,4.789999962,4.014045238,3.556849241,7.402477264,0.43020456024000087,0.4979903323099997,0.23377035176000005,0.1915374569600008
US7475251036,2021,6.789999962,6.848066807,5.658585548,7.932661533,1.018379510722001,0.6137676905199996,2.4864343838600007,0.0011374475200005563
US83088M1027,2021,4.309999943,3.17848897,3.298005104,7.305877686,1.4979302076019998,1.1118105791100001,2.5531374537400002,0.48234752612000076
US8807701029,2021,4.949999809,4.879287243,3.292785168,6.969518661,-0.299850904186,-1.4846551466400002,0.37761785486,0.33439853703999933
US8825081040,2021,5.110000134,4.727169514,4.150715828,6.735646725,0.26034811263,0.12142994609000013,0.26004104622000046,0.2899579427600001
CNE100004ZD8,2021,1.309999943,0.0,0.857391536,4.633017063,1.7355878693079998,3.06800992938,0.22260846400000012,0.34826240552000076
US00108J1097,2021,1.429999948,0.0,0.857391536,5.240198135,0.600903200648,0.0,0.22260846400000012,0.44947902716000065
TW0003438008,2021,2.329999924,1.332852602,1.103526831,5.750755787,0.8499274023080003,0.3863758264299999,1.2649969849200002,0.18817358019999997
CNE100003MM9,2021,3.829999924,4.216060162,3.069836617,4.111897469,0.40869328415999995,-0.0342037362899994,1.0680418772399998,0.3033928296799999
TW0003437000,2021,2.720000029,2.393409729,1.103526831,5.352784157,0.599272877952,0.7376234935600001,0.18499698492000016,0.24822408683999964
TW0008261009,2021,2.130000114,1.718347549,0.857391536,4.457497597,2.234570744736,3.11381694608,2.9511322799200004,-0.16033787723999993
JP3122400009,2021,5.260000229,6.607375622,2.563536644,6.706877708,1.396172349836001,1.31147788988,2.2499700545600003,0.10838617371999959
DE000A0WMPJ6,2021,4.5,3.714989185,2.888521671,7.71886158,0.5665845375179996,0.5878639699999995,0.6028550532999999,-0.05876071924000037
KYG022421088,2021,2.640000105,1.933339596,2.617638826,3.713215828,2.29571349792,4.41275614221,1.4719839767200003,0.18807906139999986
TW0003041000,2021,3.130000114,3.147399664,1.103526831,5.805777073,-0.562603146976,-2.20288818517,0.18499698492000016,0.20434036272
CNE100001ZN3,2021,1.039999962,0.0,0.0,4.870185375,0.4727822044800001,0.0,0.0,0.17242184659999982
US01749D1054,2021,2.019999981,0.688950539,1.427484035,5.280882359,1.459426549892,2.46988710378,0.522515965,0.15542255360000024
BMG6331P1041,2021,2.00999999,0.041486021,1.103526831,7.829873562,0.7088459534920002,0.0030254578300000015,0.18499698492000016,-0.11492620472000059
GB00BNDRMJ14,2021,2.470000029,1.705743074,0.735048115,6.291561604,1.085381046024,0.35926055340999996,1.6703890767599998,0.40093328443999976
KYG037AX1015,2021,1.980000019,0.0,2.331125021,5.755003452,0.650549043824,0.0,0.3320108127600001,0.3503575903199998
US0316521006,2021,5.090000153,3.27107501,6.520818233,6.426086426,0.4841809822759995,0.6632931449599999,0.5850208384000002,-0.1971459197600005
CNE100003LZ3,2021,1.49000001,0.041486021,1.103526831,4.993110657,1.798891186296,3.47745287203,0.18499698492000016,-0.010582342640000242
TW0002493004,2021,1.440000057,0.688950539,0.857391536,3.467694759,0.6860390055480001,0.21104946099999988,0.22260846400000012,1.3391021161599999
AT0000A18XM4,2021,5.849999905,5.306549549,5.696380138,6.778155327,0.48646417771399886,0.09212656021000143,0.7468111805399991,0.7019654845599987
US0323325045,2021,2.089999914,0.0,1.892335296,6.987252712,0.8149941656040003,0.0,0.6837815710400001,0.11994401964000012
TW0006291008,2021,1.799999952,0.688950539,1.103526831,4.713502884,1.403975971572,0.25556093982999994,3.4849969849200004,0.1185444068799999
TW0006533003,2021,1.379999995,0.041486021,0.857391536,4.844563484,0.8691662137400002,0.90302545783,0.22260846400000012,0.3133085733599996
TW0006138001,2021,3.410000086,3.644568205,1.920129895,4.859914303,0.9260559108199997,0.04835235412999994,2.6683939209200003,0.08118779163999967
JP3105280006,2021,0.889999986,0.0,0.0,4.050697327,0.8925630748199999,0.0,1.08,0.8111795423999997
TW0006531007,2021,1.799999952,0.74273932,1.103526831,4.616132736,1.339787958172,2.09838515025,0.18499698492000016,0.7731371883199998
TW0008271008,2021,4.449999809,4.479781151,3.720865726,5.172212601,0.45647965565999993,1.9920245385,-0.7380774303199993,-0.42914360048000066
TW0006449002,2021,1.700000048,0.613409281,0.857391536,4.867612362,0.7902665758240002,0.44443425473,1.0026084640000001,0.1628183364399991
TW0003264008,2021,3.75,3.821919918,2.856738567,4.643367767,1.816699659925999,0.6977511503900002,5.067320709539999,-0.037989601640000537
NO0010946593,2021,0.579999983,0.0,0.0,2.459833384,0.44379404816799983,0.0,0.0,0.9528133865599999
US04302A1043,2021,1.299999952,0.0,0.428448021,5.377596855,0.6086193793879999,0.0,0.14155197900000005,0.4144675829600004
TW0003711008,2021,5.110000134,5.761136532,5.619346142,3.832050562,0.2780489011339995,0.08612053369999995,0.06180789945999976,0.6506160927199991
TW0003169009,2021,2.650000095,2.505201817,0.857391536,5.292280674,0.35820098093999997,0.21715275592999994,0.22260846400000012,0.02525014855999963
NL0000334118,2021,5.019999981,5.283380032,3.265134096,6.666846275,0.5823950004579999,0.6718572994500001,0.6212710478199996,0.18108207743999927
TW0005269005,2021,5.059999943,5.657364368,4.882349491,4.472369671,0.0851569239319998,-0.23938459855000005,0.4984946251600002,0.07333607667999953
NL0010273215,2021,7.309999943,7.000096798,7.274844646,7.760772705,-0.28251380363000056,0.2016138172999984,-1.4892488474599999,0.2763044739600007
KYG0535Q1331,2021,3.74000001,3.621680975,2.44366169,5.43575716,0.4961234697560002,1.1064003132000004,-0.5408733943199999,0.4777577592400002
TW0005274005,2021,5.679999828,6.305391788,5.384533405,5.181682587,0.43037822953600013,0.29318932586000024,0.7757122233199993,0.22789049131999928
US04965B1008,2021,1.570000052,0.0,0.0,8.079457283,0.920954917432,0.0,0.5700000000000001,-0.34627405156
KR7017900002,2021,1.340000033,0.0,1.624035358,3.596457005,0.9381431358880001,0.0,2.0144887736,0.3588294263599998
US0545402085,2021,4.150000095,3.592797995,2.213851452,7.505983353,0.7001323627679996,0.9076438327599994,0.45992166512,-0.013237381240000623
JP3108080007,2021,1.039999962,0.0,0.182639956,4.459554672,0.856386902316,0.0,1.10588385992,0.5732110597999993
US00246W1036,2021,1.419999957,0.0,0.182639956,6.623603821,0.587445626868,0.0,0.025883859920000002,-0.14064235735999997
NL0012866412,2021,6.119999886,6.186336517,6.883915424,5.312777042,0.7104855380400013,0.5906478693500006,0.3989391711600003,1.1366739278400004
TW0003031001,2021,2.539999962,1.853484035,1.920129895,4.323236942,0.4088096233759999,0.2659496233800003,0.1483939209199998,0.6116929821600001
CNE100001XM0,2021,1.070000052,0.041486021,0.0,4.916613102,1.269309013188,1.23302545783,1.08,0.10173514352000002
DE000A1TNMM9,2021,0.610000014,0.0,0.182639956,2.258908987,0.5019198096119998,0.0,0.38736004400000007,0.87749042504
US1572101053,2021,1.899999976,0.0,1.427484035,6.769855499,0.6486399737600002,0.0,0.22251596499999993,0.07561100019999945
TW0003257002,2021,2.670000076,1.251070738,3.483533859,4.136218071,0.6756655461680001,0.9057508643300001,0.46240736031999985,0.19429731379999993
TW0008070004,2021,2.480000019,0.808012903,3.781181335,3.995819807,0.8294596146159998,0.7112821124400001,0.8073424809200005,0.4214618018800005
TW0006548001,2021,3.920000076,2.534092188,6.141529083,3.898080111,0.20518255212199943,0.4266782746700004,-0.4979604338200003,0.26126604999999925
TW0001597003,2021,3.0,1.903790355,2.717594624,5.085690975,0.4214089323239998,-0.04359339747000002,1.09092919192,0.03021904011999954
CNE100003S06,2021,2.180000067,2.270552158,1.103526831,3.329302788,0.6053577453240004,0.44574256778,0.846473169,0.3834969520399998
TW0008084005,2021,1.50999999,0.041486021,0.857391536,5.562612534,1.3759932145199991,0.0030254578300000015,2.742608464,0.3980161759599987
TW0006147002,2021,4.429999828,3.294337511,5.103187561,5.437013149,0.10108730975399993,0.21043903486999982,0.27760375981999896,-0.38721607180000106
TW0008150004,2021,5.019999981,3.261263132,6.670470238,6.048181534,0.4056824121720002,0.6964006783300003,0.3220492551199996,-0.2319781303200008
US1727551004,2021,4.199999809,2.255326748,4.139633656,7.588791847,1.486545912153999,1.1601448439400004,2.71721628158,-0.04445150332000036
GB0001602944,2021,2.130000114,1.197669268,0.874525785,5.502919674,1.1636067868279998,1.6163852473,1.1508997338000002,-0.3017282104400003
US19247G1076,2021,2.900000095,1.398924232,2.081848621,6.644675255,1.6115795557679995,2.9114453309400004,0.30517690700000033,0.2597386356399989
US1925761066,2021,4.400000095,4.531126499,2.455698729,6.565205574,1.2703743195519994,0.8127874617299993,3.23024249032,-0.4751173591200004
KYG234201138,2021,3.079999924,2.34074688,1.898789644,5.704996586,0.10507230011600033,0.00018166373999983776,0.024721946999999966,-0.13283882160000005
TW0002466000,2021,2.49000001,1.979725361,1.103526831,5.109165192,0.4923611931799998,0.3926526481300001,0.18499698492000016,0.38034432384000016
MYL7204OO000,2021,3.220000029,2.14497447,4.338331699,3.73725462,1.099170965916,0.7234317135900001,1.9708424070800001,0.5262663455199998
JP3487600003,2021,1.309999943,0.0,1.286757827,3.924771786,0.7525147765440001,0.34470488546,0.30176598891999995,0.9021469492799996
CNE000000X87,2021,2.00999999,0.998767436,1.103526831,4.999146461,1.5644120787400002,2.06550824683,1.3201395507600004,0.4061931426000003
TW0003094009,2021,3.99000001,2.344829798,4.547904015,6.027516842,0.4171888250200002,0.19212845516999977,1.1267458435199993,-0.39414825468000014
KR7000990002,2021,2.809999943,2.390051603,1.624035358,4.924384117,0.04294959088000061,-0.6439998757700001,0.32596464199999997,0.3073786929600004
US2545431015,2021,3.519999981,2.173743248,2.522612095,7.05022192,0.8830039303320003,0.8943748459299998,0.7573879049999999,0.25563365919999903
JP3548600000,2021,3.680000067,3.998846531,2.13533473,5.046156406,0.9040599630280006,0.9990930844100001,0.5946652700000006,0.8401242068800006
CNE100001RT7,2021,2.0,0.827184439,0.857391536,5.812839985,1.998344905528,3.7634385560900006,0.43113227992000014,0.10562189072000017
TW0003048005,2021,3.0,2.988108635,1.427484035,4.974209785,0.4881385575959998,0.6820815565,0.22251596499999993,0.10933181832000027
TW0002458007,2021,4.559999943,5.880758762,3.086973429,4.475477219,0.49510610081200035,0.1949936440100002,1.1831859680800005,0.0037136552800003386
TW0003450003,2021,2.130000114,0.913832009,1.920129895,4.511518955,1.2174695353759994,0.9637886319000001,1.92135101696,0.3017381097600005
TW0003006003,2021,3.75,4.264782906,2.13533473,4.937844753,1.658900524032,0.5815595191199998,4.330606489320001,0.1640925409599996
DE0005677108,2021,1.460000038,0.041486021,1.427484035,4.335958004,1.650997972576,2.7366525474300003,0.22251596499999993,0.6798506066799996
TW0003529004,2021,3.539999962,3.2067101,2.993706465,4.623852253,1.1776395795160002,0.35631493562999994,3.1917060372000003,0.16550033568
TW0003714002,2021,4.369999886,3.424476385,5.762744427,4.391649723,0.013204253452000714,-0.04329957247000005,-0.014217015399999866,-0.037732419799999306
US29362U1043,2021,4.440000057,3.081517696,4.249466896,6.802328587,0.23940349835000063,0.44428484580999994,-0.168370609100001,0.013516921519999059
