Industry,type,ISIN,Air Quality,Climate Exposure,Ecological Impact,Energy Management,Environmental Supply Chain Management,GHG Emissions Management,Sustainable Finance,Sustainable Product,Waste Management,Water Management,ENVIRONMENTAL SCORE,Mean Environmental,Air Quality Classification,Climate Exposure Classification,Ecological Impact Classification,Energy Management Classification,Environmental Supply Chain Management Classification,GHG Emissions Management Classification,Sustainable Finance Classification,Sustainable Product Classification,Waste Management Classification,Water Management Classification
Software and Tech Services,Environmental,US23804L1035,,,,5.178839207,,,,,,0.0,3.00372674006,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3816600005,,,,2.632957697,,,,,,4.292602539,3.33000853064,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,US67059N1081,,,,3.553295374,,,,,,0.0,2.06091131692,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US88076W1036,,,,5.054780483,,,,,,7.409444332,6.0437392995799994,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,JP3637300009,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US60937P1066,,,,5.053665161,,,,,,0.0,2.9311257933799997,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US98980G1022,,,,7.151817799,,,,,,0.0,4.148054323419999,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3689500001,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,IL0002730112,,,,7.191548824,,,,,,4.641109467,6.120364294059999,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,IL0010824113,,,,4.983468056,,,,,,3.0,4.15041147248,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,US2681501092,,,,7.486924171,,,,,,0.0,4.34241601918,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US18915M1071,,,,4.431143284,,,,,,3.0,3.83006310472,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,US98980F1049,,,,6.178771496,,,,,,0.0,3.58368746768,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US70438V1061,,,,3.143485069,,,,,,3.0,3.0832213400199997,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,US10316T1043,,,,3.0,,,,,,0.0,1.7399999999999998,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3400400002,,,,4.217273712,,,,,,3.0,3.7060187529599995,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,US49639K1016,,,,0.322623819,,,,,,2.532696962,1.25085453906,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,FI0009000277,,,,7.882000923,,,,,,0.0,4.57156053534,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,CA53229C1077,,,,7.429240704,,,,,,0.0,4.3089596083199995,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,CNE1000041K3,,,,3.673403263,,,,,,5.058228016,4.25502965926,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,NO0004822503,,,,7.298478603,,,,,,0.0,4.23311758974,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3544000007,,,,4.765332699,,,,,,3.970430851,4.4314739228399995,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,US2041661024,,,,3.245049715,,,,,,4.254288673,3.6689300773599998,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,US92511U1025,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,DE000A2GS401,,,,7.493570805,,,,,,0.0,4.3462710669,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US88025T1025,,,,3.0,,,,,,0.0,1.7399999999999998,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US83417Q2049,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,IL0011334468,,,,5.155930996,,,,,,0.0,2.99043997768,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US7534221046,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US85917T1097,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3173400007,,,,5.3848176,,,,,,4.457043648,4.995152540159999,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,CNE100003PM2,,,,4.808217049,,,,,,2.626668692,3.8919667390599995,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,CNE100000QJ2,,,,4.760219574,,,,,,4.185778141,4.518954172139999,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,US81730H1095,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US05988J1034,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,CA09228F1036,,,,3.436608076,,,,,,0.0,1.9932326840799999,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US4181001037,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,FR0000063737,,,,5.414595127,,,,,,0.0,3.14046517366,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US74758T3032,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,CNE1000009B9,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US31188V1008,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US9222801022,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,CNE100000ZD6,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US98983V1061,,,,4.912546635,,,,,,0.0,2.8492770483,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,CH0012268360,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,GB00B01QGK86,,,,6.044739246,,,,,,0.0,3.5059487626799997,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US98585N1063,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3346200003,,,,2.061576843,,,,,,0.0,1.19571456894,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US81374A1051,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3346300001,,,,5.419194221,,,,,,0.0,3.1431326481799995,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US53261M2035,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,FR0011040500,,,,5.732840061,,,,,,0.0,3.32504723538,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,KR7035420009,,,,2.992834568,,,,,,5.195552349,3.9179760360199998,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,FR0000071797,,,,7.754117966,,,,,,5.678497314,6.88235729216,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,TW0006689003,,,,4.667387486,,,,,,8.391176224,6.23137875596,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,DE0005419105,,,,5.438762665,,,,,,3.0,4.4144823457,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,US12468P1049,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US91544A1097,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3545130001,,,,5.371189117,,,,,,0.0,3.11528968786,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3539000004,,,,7.776196003,,,,,,0.0,4.51019368174,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,DE000A288904,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,CNE000001BB0,,,,4.520689011,,,,,,0.0,2.6219996263799996,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,IT0005037210,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,FR0012882389,,,,5.275169373,,,,,,0.0,3.05959823634,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,CNE100001S32,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,INE356A01018,,,,3.909738302,,,,,,3.0,3.52764821516,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,JP3100700008,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US90114C1071,,,,5.004943371,,,,,,8.129561424,6.3172829532599994,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,JP3712500002,,,,0.403209567,,,,,,0.0,0.23386154886,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,BE0974371032,,,,5.118155479,,,,,,0.0,2.96853017782,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3126330004,,,,5.550954342,,,,,,0.0,3.2195535183599997,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,SE0015961222,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,GB00BMTV7393,,,,3.527071714,,,,,,3.0,3.3057015941199994,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,US68287N1000,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,SE0016101844,,,,4.896068573,,,,,,0.0,2.8397197723399996,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US10921T1016,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3305560009,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US7433121008,,,,7.108791351,,,,,,6.409852505,6.815237035679999,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,JP3310250000,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,CNE000000KJ6,,,,3.0,,,,,,0.0,1.7399999999999998,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US22207T1016,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3284000001,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US94724R1086,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,IT0001454435,,,,6.994655132,,,,,,3.0,5.316899976559999,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,SA0007879543,,,,3.726306438,,,,,,0.0,2.16125773404,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3105010007,,,,3.0,,,,,,0.0,1.7399999999999998,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,CNE100000M47,,,,5.401472092,,,,,,2.911066532,4.3555017568,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,FI4000519228,,,,5.937567234,,,,,,0.0,3.44378899572,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,FI4000519236,,,,4.916676998,,,,,,0.0,2.8516726588399997,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US1263271058,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3546300009,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3152750000,,,,3.246127129,,,,,,3.0,3.14275373482,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,US92347M1009,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3436300002,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3351050004,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,AU0000119307,,,,3.0,,,,,,0.0,1.7399999999999998,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3601600004,,,,5.107162952,,,,,,3.0,4.22215451216,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,JP3108060009,,,,6.584305286,,,,,,0.0,3.81889706588,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,ES0105102000,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,AU000000MP15,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3272600002,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3351070002,,,,7.487224579,,,,,,0.0,4.34259025582,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3436400000,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,KR7112040001,,,,3.370981455,,,,,,0.0,1.9551692439,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,CNE100000QL8,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3765250000,,,,5.057627201,,,,,,0.0,2.9334237765799998,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3311540003,,,,1.070602417,,,,,,3.0,1.88094940186,1.893658402264951,NaN,NaN,NaN,Leading,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,JP3549020000,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,FR0000072597,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,CNE100002PW3,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3431200009,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3910700008,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3386040004,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,IT0005412504,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3801470000,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,FR0004050250,,,,5.826425552,,,,,,0.0,3.3793268201599997,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,FR0010291245,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US75704L1044,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3422190003,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,SE0007604061,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,MX01ID000009,,,,5.893401623,,,,,,0.0,3.41817294134,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,CNE100000MJ1,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3152790006,,,,4.163751602,,,,,,0.0,2.4149759291599997,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,AU000000IRI3,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,US2480191012,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3651400008,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3120110006,,,,4.513955593,,,,,,0.0,2.61809424394,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3346970001,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,SE0005851706,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,CNE000000DM5,,,,3.404497385,,,,,,0.0,1.9746084833,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,SE0012313302,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3852000003,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3350930008,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3201900002,,,,4.088958263,,,,,,0.0,2.37159579254,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,GB00BN4M3M55,,,,6.475701332,,,,,,0.0,3.7559067725599995,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,ES0105093001,,,,0.054992627,,,,,,6.980884552,2.9638672355,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,JP3271100004,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3772000000,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,ES0105509006,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3977060007,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,SE0000141137,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,CNE100001120,,,,1.058015823,,,,,,6.465431213,3.3291302868,1.893658402264951,NaN,NaN,NaN,Leading,NaN,NaN,NaN,NaN,NaN,Above Median
Software and Tech Services,Environmental,JP3159930001,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3351000009,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,JP3168300006,,,,0.0,,,,,,0.0,0.0,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,MT0000400102,,,,1.16045e-05,,,,,,0.0,6.730609999999999e-06,1.893658402264951,NaN,NaN,NaN,Below Median,NaN,NaN,NaN,NaN,NaN,Leading
Software and Tech Services,Environmental,SE0009697220,,,,4.832779408,,,,,,0.0,2.80301205664,1.893658402264951,NaN,NaN,NaN,Above Median,NaN,NaN,NaN,NaN,NaN,Leading
