Isin,Year,yhat
CH0406705126,2030,1.64521982380721
CH0406705126,2031,1.5605844227766443
CH0406705126,2032,1.5915873783005092
CH0406705126,2033,1.4893279563063775
CH0406705126,2034,1.3958734585021275
CH0406705126,2035,1.3112380574723992
CH0406705126,2036,1.3422410129964637
CH0406705126,2037,1.239981591002308
CH0406705126,2038,1.1465270931979576
CH0406705126,2039,1.061891692167852
CH0406705126,2040,1.0928946476922232
CH0406705126,2041,0.9906352256977085
CH0406705126,2042,0.8971807278940285
CH0406705126,2043,0.8125453268634497
CH0406705126,2044,0.8435482823872755
CH0406705126,2045,0.7412888603935119
CH0406705126,2046,0.647834362589587
CH0406705126,2047,0.5631989615592043
CH0406705126,2048,0.594201917083296
KYG8232Y1017,2023,16.32158618887953
KYG8232Y1017,2024,38.0881081131683
KYG8232Y1017,2025,37.70194300034726
KYG8232Y1017,2026,37.419533619263404
KYG8232Y1017,2027,37.247392494334036
KYG8232Y1017,2028,59.013914418590275
KYG8232Y1017,2029,58.62774930572323
KYG8232Y1017,2030,58.34533992470408
KYG8232Y1017,2031,58.17319879969325
KYG8232Y1017,2032,79.93972072395755
KYG8232Y1017,2033,79.55355561118812
KYG8232Y1017,2034,79.27114623002704
KYG8232Y1017,2035,79.09900510513907
KYG8232Y1017,2036,100.86552702944472
KYG8232Y1017,2037,100.4793619166675
KYG8232Y1017,2038,100.19695253550528
KYG8232Y1017,2039,100.02481141062094
KYG8232Y1017,2040,121.79133333487786
KYG8232Y1017,2041,121.40516822202287
KYG8232Y1017,2042,121.12275884097468
KYG8232Y1017,2043,120.9506177159638
KYG8232Y1017,2044,142.71713964021455
KYG8232Y1017,2045,142.33097452746938
KYG8232Y1017,2046,142.04856514639891
KYG8232Y1017,2047,141.87642402140963
KYG8232Y1017,2048,163.64294594568983
CNE100003RN6,2023,31.4182958813873
CNE100003RN6,2024,40.70961331331197
CNE100003RN6,2025,44.04013526003235
CNE100003RN6,2026,47.21176892153222
CNE100003RN6,2027,50.226736692809666
CNE100003RN6,2028,59.518054124718866
CNE100003RN6,2029,62.8485760714271
CNE100003RN6,2030,66.02020973293986
CNE100003RN6,2031,69.03517750419
CNE100003RN6,2032,78.3264949361117
CNE100003RN6,2033,81.65701688284666
CNE100003RN6,2034,84.82865054432196
CNE100003RN6,2035,87.84361831560405
CNE100003RN6,2036,97.13493574753701
CNE100003RN6,2037,100.46545769426987
CNE100003RN6,2038,103.63709135574697
CNE100003RN6,2039,106.65205912703776
CNE100003RN6,2040,115.94337655894593
CNE100003RN6,2041,119.27389850565605
CNE100003RN6,2042,122.44553216716406
CNE100003RN6,2043,125.46049993841437
CNE100003RN6,2044,134.7518173703319
CNE100003RN6,2045,138.08233931706914
CNE100003RN6,2046,141.25397297857324
CNE100003RN6,2047,144.2689407498284
CNE100003RN6,2048,153.56025818175164
IT0005482333,2023,9.277534712551796
IT0005482333,2024,10.644526731857397
IT0005482333,2025,11.428289912904313
IT0005482333,2026,12.155530427752838
IT0005482333,2027,12.826565370434833
IT0005482333,2028,14.193557389737498
IT0005482333,2029,14.977320570783288
IT0005482333,2030,15.704561085632097
IT0005482333,2031,16.37559602831027
IT0005482333,2032,17.74258804761638
IT0005482333,2033,18.526351228664844
IT0005482333,2034,19.25359174351012
IT0005482333,2035,19.92462668619121
IT0005482333,2036,21.291618705498436
IT0005482333,2037,22.07538188654671
IT0005482333,2038,22.802622401392625
IT0005482333,2039,23.473657344076226
IT0005482333,2040,24.840649363378517
IT0005482333,2041,25.624412544424175
IT0005482333,2042,26.351653059273186
IT0005482333,2043,27.022688001951394
IT0005482333,2044,28.389680021257025
IT0005482333,2045,29.173443202304796
IT0005482333,2046,29.90068371715386
IT0005482333,2047,30.57171865983235
IT0005482333,2048,31.938710679138037
CNE100003MM9,2023,23.04461401253475
CNE100003MM9,2024,30.747733559944486
CNE100003MM9,2025,32.58666400427745
CNE100003MM9,2026,34.46589015793517
CNE100003MM9,2027,36.38710847508751
CNE100003MM9,2028,44.09022802248906
CNE100003MM9,2029,45.929158466809845
CNE100003MM9,2030,47.80838462048495
CNE100003MM9,2031,49.729602937616114
CNE100003MM9,2032,57.43272248501907
CNE100003MM9,2033,59.27165292936573
CNE100003MM9,2034,61.150879083003296
CNE100003MM9,2035,63.07209740016697
CNE100003MM9,2036,70.77521694758094
CNE100003MM9,2037,72.61414739192548
CNE100003MM9,2038,74.49337354556256
CNE100003MM9,2039,76.41459186272672
CNE100003MM9,2040,84.11771141012852
CNE100003MM9,2041,85.95664185445257
CNE100003MM9,2042,87.83586800811983
CNE100003MM9,2043,89.75708632525098
CNE100003MM9,2044,97.46020587265035
CNE100003MM9,2045,99.29913631700367
CNE100003MM9,2046,101.17836247066492
CNE100003MM9,2047,103.09958078780181
CNE100003MM9,2048,110.80270033520918
CNE100003LZ3,2023,19.749342084069585
CNE100003LZ3,2024,24.092442321700105
CNE100003LZ3,2025,25.56196257598695
CNE100003LZ3,2026,27.061523180524183
CNE100003LZ3,2027,28.591936251701163
CNE100003LZ3,2028,32.935036489327985
CNE100003LZ3,2029,34.40455674360888
CNE100003LZ3,2030,35.90411734815481
CNE100003LZ3,2031,37.43453041932174
CNE100003LZ3,2032,41.777630656948645
CNE100003LZ3,2033,43.24715091124229
CNE100003LZ3,2034,44.74671151576981
CNE100003LZ3,2035,46.27712458695268
CNE100003LZ3,2036,50.620224824585115
CNE100003LZ3,2037,52.0897450788776
CNE100003LZ3,2038,53.58930568340478
CNE100003LZ3,2039,55.11971875458748
CNE100003LZ3,2040,59.46281899221451
CNE100003LZ3,2041,60.932339246496994
CNE100003LZ3,2042,62.43189985103899
CNE100003LZ3,2043,63.962312922205896
CNE100003LZ3,2044,68.30541315983108
CNE100003LZ3,2045,69.77493341412811
CNE100003LZ3,2046,71.27449401866707
CNE100003LZ3,2047,72.80490708983683
CNE100003LZ3,2048,77.14800732746606
CNE100003S06,2023,-55.56997391374754
CNE100003S06,2024,69.18970654887934
CNE100003S06,2025,22.961869227491576
CNE100003S06,2026,-24.060482156480624
CNE100003S06,2027,-71.82324153838542
CNE100003S06,2028,52.93643892393587
CNE100003S06,2029,6.708601602195543
CNE100003S06,2030,-40.31374978131364
CNE100003S06,2031,-88.07650916389288
CNE100003S06,2032,36.6831712985764
CNE100003S06,2033,-9.544666022408308
CNE100003S06,2034,-56.5670174070089
CNE100003S06,2035,-104.32977678864556
CNE100003S06,2036,20.429903674142906
CNE100003S06,2037,-25.797933646901342
CNE100003S06,2038,-72.82028503149346
CNE100003S06,2039,-120.58304441303926
CNE100003S06,2040,4.176636049276908
CNE100003S06,2041,-42.051201272381675
CNE100003S06,2042,-89.07355265608986
CNE100003S06,2043,-136.83631203866844
CNE100003S06,2044,-12.076631576307165
CNE100003S06,2045,-58.30446889713896
CNE100003S06,2046,-105.32682028100254
CNE100003S06,2047,-153.0895796634212
CNE100003S06,2048,-28.329899200851827
JP3281610000,2023,11.125542947585163
JP3281610000,2024,8.851794171467084
JP3281610000,2025,8.748535224067538
JP3281610000,2026,8.642898408120978
JP3281610000,2027,8.534195689339906
JP3281610000,2028,6.260446913225646
JP3281610000,2029,6.1571879658305875
JP3281610000,2030,6.051551149878184
JP3281610000,2031,5.942848431105357
JP3281610000,2032,3.669099654989685
JP3281610000,2033,3.565840707584778
JP3281610000,2034,3.460203891646046
JP3281610000,2035,3.3515011728615693
JP3281610000,2036,1.0777523967414968
JP3281610000,2037,0.9744934493375688
JP3281610000,2038,0.8688566333988401
JP3281610000,2039,0.7601539146133227
JP3281610000,2040,-1.5135948615009287
JP3281610000,2041,-1.6168538088969768
JP3281610000,2042,-1.7224906248469036
JP3281610000,2043,-1.831193343619761
JP3281610000,2044,-4.104942119733964
JP3281610000,2045,-4.208201067140811
JP3281610000,2046,-4.313837883088764
JP3281610000,2047,-4.422540601863549
JP3281610000,2048,-6.696289377980619
CNE100003MN7,2023,1.4810615154050013
CNE100003MN7,2024,1.5205228545191785
CNE100003MN7,2025,1.4774511032306694
CNE100003MN7,2026,1.4398982519473302
CNE100003MN7,2027,1.4078746858702296
CNE100003MN7,2028,1.4473360249844875
CNE100003MN7,2029,1.4042642736957993
CNE100003MN7,2030,1.36671142241284
CNE100003MN7,2031,1.334687856335591
CNE100003MN7,2032,1.3741491954495753
CNE100003MN7,2033,1.331077444161237
CNE100003MN7,2034,1.2935245928777197
CNE100003MN7,2035,1.2615010268009708
CNE100003MN7,2036,1.300962365915106
CNE100003MN7,2037,1.257890614626737
CNE100003MN7,2038,1.2203377633431516
CNE100003MN7,2039,1.1883141972661861
CNE100003MN7,2040,1.227775536380483
CNE100003MN7,2041,1.1847037850918833
CNE100003MN7,2042,1.1471509338087182
CNE100003MN7,2043,1.1151273677314606
CNE100003MN7,2044,1.1545887068454197
CNE100003MN7,2045,1.1115169555572946
CNE100003MN7,2046,1.0739641042739871
CNE100003MN7,2047,1.0419405381968414
CNE100003MN7,2048,1.0814018773109695
CNE1000040F5,2023,167.83249706797363
CNE1000040F5,2024,206.87200825487085
CNE1000040F5,2025,226.59407620656347
CNE1000040F5,2026,245.79552380647215
CNE1000040F5,2027,264.48362066076646
CNE1000040F5,2028,303.5231318476128
CNE1000040F5,2029,323.24519979926623
CNE1000040F5,2030,342.4466473992157
CNE1000040F5,2031,361.1347442534217
CNE1000040F5,2032,400.1742554403088
CNE1000040F5,2033,419.8963233920492
CNE1000040F5,2034,439.09777099187806
CNE1000040F5,2035,457.7858678461868
CNE1000040F5,2036,496.8253790331114
CNE1000040F5,2037,516.5474469848442
CNE1000040F5,2038,535.7488945846791
CNE1000040F5,2039,554.4369914390168
CNE1000040F5,2040,593.4765026258594
CNE1000040F5,2041,613.1985705775182
CNE1000040F5,2042,632.4000181774535
CNE1000040F5,2043,651.08811503166
CNE1000040F5,2044,690.1276262185335
CNE1000040F5,2045,709.8496941702804
CNE1000040F5,2046,729.051141770203
CNE1000040F5,2047,747.7392386244248
CNE1000040F5,2048,786.7787498113169
CNE100004413,2023,2.5794247557768433
CNE100004413,2024,1.5672637882451603
CNE100004413,2025,1.8370761217084326
CNE100004413,2026,2.1826972399188254
CNE100004413,2027,2.6035440129078635
CNE100004413,2028,1.5913830453809799
CNE100004413,2029,1.8611953788468165
CNE100004413,2030,2.206816497055458
CNE100004413,2031,2.6276632700515474
CNE100004413,2032,1.6155023025196713
CNE100004413,2033,1.8853146359797062
CNE100004413,2034,2.2309357541962145
CNE100004413,2035,2.651782527185685
CNE100004413,2036,1.6396215596513461
CNE100004413,2037,1.9094338931118144
CNE100004413,2038,2.2550550113274865
CNE100004413,2039,2.6759017843133623
CNE100004413,2040,1.6637408167869818
CNE100004413,2041,1.9335531502527508
CNE100004413,2042,2.2791742684616816
CNE100004413,2043,2.700021041457725
CNE100004413,2044,1.687860073926851
CNE100004413,2045,1.9576724073873193
CNE100004413,2046,2.3032935255966525
CNE100004413,2047,2.7241402985918337
CNE100004413,2048,1.7119793310602605
CNE100004ZD8,2023,2.637221104895664
CNE100004ZD8,2024,2.9084361758451878
CNE100004ZD8,2025,2.7877535615206144
CNE100004ZD8,2026,2.6805409216677494
CNE100004ZD8,2027,2.5868794221227382
CNE100004ZD8,2028,2.858094493072159
CNE100004ZD8,2029,2.737411878746756
CNE100004ZD8,2030,2.6301992388953725
CNE100004ZD8,2031,2.5365377393492623
CNE100004ZD8,2032,2.807752810298142
CNE100004ZD8,2033,2.6870701959744063
CNE100004ZD8,2034,2.579857556120429
CNE100004ZD8,2035,2.486196056576616
CNE100004ZD8,2036,2.7574111275261726
CNE100004ZD8,2037,2.636728513202324
CNE100004ZD8,2038,2.529515873348192
CNE100004ZD8,2039,2.435854373803899
CNE100004ZD8,2040,2.707069444753415
CNE100004ZD8,2041,2.5863868304283293
CNE100004ZD8,2042,2.479174190576204
CNE100004ZD8,2043,2.3855126910300775
CNE100004ZD8,2044,2.65672776197877
CNE100004ZD8,2045,2.5360451476557655
CNE100004ZD8,2046,2.428832507803093
CNE100004ZD8,2047,2.3351710082574293
CNE100004ZD8,2048,2.6063860792067746
TW0003711008,2023,1345.366539726283
TW0003711008,2024,1725.1390100575209
TW0003711008,2025,1641.049868099537
TW0003711008,2026,1521.3327101692648
TW0003711008,2027,1366.2006597254203
TW0003711008,2028,1745.973130055425
TW0003711008,2029,1661.883988096426
TW0003711008,2030,1542.166830167389
TW0003711008,2031,1387.034779720696
TW0003711008,2032,1766.8072500526778
TW0003711008,2033,1682.7181080955488
TW0003711008,2034,1563.0009501635977
TW0003711008,2035,1407.8688997199406
TW0003711008,2036,1787.6413700522153
TW0003711008,2037,1703.5522280946097
TW0003711008,2038,1583.8350701628515
TW0003711008,2039,1428.703019720413
TW0003711008,2040,1808.4754900502048
TW0003711008,2041,1724.3863480907676
TW0003711008,2042,1604.6691901618287
TW0003711008,2043,1449.5371397151157
TW0003711008,2044,1829.3096100465064
TW0003711008,2045,1745.2204680896066
TW0003711008,2046,1625.503310159953
TW0003711008,2047,1470.3712597143603
TW0003711008,2048,1850.1437300458401
CNE100004PM0,2023,106.90407724696743
CNE100004PM0,2024,241.27235934152216
CNE100004PM0,2025,257.9620658665138
CNE100004PM0,2026,273.9194449132443
CNE100004PM0,2027,289.18241166937423
CNE100004PM0,2028,423.55069376370886
CNE100004PM0,2029,440.2404002884587
CNE100004PM0,2030,456.19777933550006
CNE100004PM0,2031,471.46074609116044
CNE100004PM0,2032,605.8290281856096
CNE100004PM0,2033,622.518734710881
CNE100004PM0,2034,638.4761137571745
CNE100004PM0,2035,653.7390805134787
CNE100004PM0,2036,788.1073626081497
CNE100004PM0,2037,804.7970691333794
CNE100004PM0,2038,820.754448179681
CNE100004PM0,2039,836.0174149360591
CNE100004PM0,2040,970.3856970303884
CNE100004PM0,2041,987.075403555192
CNE100004PM0,2042,1003.032782602102
CNE100004PM0,2043,1018.2957493577635
CNE100004PM0,2044,1152.6640314521364
CNE100004PM0,2045,1169.3537379775062
CNE100004PM0,2046,1185.3111170243128
CNE100004PM0,2047,1200.574083780082
CNE100004PM0,2048,1334.942365874596
TW0006770001,2023,998.3931452417542
TW0006770001,2024,791.2686982259979
TW0006770001,2025,864.3561956549322
TW0006770001,2026,953.9135425772722
TW0006770001,2027,1059.808182385864
TW0006770001,2028,852.6837353710921
TW0006770001,2029,925.7712328006289
TW0006770001,2030,1015.3285797228575
TW0006770001,2031,1121.2232195328688
TW0006770001,2032,914.0987725170658
TW0006770001,2033,987.1862699451685
TW0006770001,2034,1076.7436168690504
TW0006770001,2035,1182.6382566777957
TW0006770001,2036,975.5138096612218
TW0006770001,2037,1048.6013070895003
TW0006770001,2038,1138.1586540132082
TW0006770001,2039,1244.053293821051
TW0006770001,2040,1036.9288468063883
TW0006770001,2041,1110.0163442358776
TW0006770001,2042,1199.5736911582112
TW0006770001,2043,1305.4683309681839
TW0006770001,2044,1098.343883952574
TW0006770001,2045,1171.4313813809008
TW0006770001,2046,1260.988728303147
TW0006770001,2047,1366.8833681131227
TW0006770001,2048,1159.7589210973738
US82982T1060,2023,6.09522524863823
US82982T1060,2024,11.519334078912458
US82982T1060,2025,12.083991036717388
US82982T1060,2026,12.602639442422078
US82982T1060,2027,13.076880997061714
US82982T1060,2028,18.500989827326343
US82982T1060,2029,19.065646785121313
US82982T1060,2030,19.584295190838482
US82982T1060,2031,20.058536745458287
US82982T1060,2032,25.48264557572848
US82982T1060,2033,26.047302533544983
US82982T1060,2034,26.565950939231318
US82982T1060,2035,27.04019249387766
US82982T1060,2036,32.464301324157006
US82982T1060,2037,33.028958281971796
US82982T1060,2038,33.54760668765865
US82982T1060,2039,34.02184824230863
US82982T1060,2040,39.44595707257295
US82982T1060,2041,40.01061403037002
US82982T1060,2042,40.529262436082014
US82982T1060,2043,41.00350399070185
US82982T1060,2044,46.42761282096889
US82982T1060,2045,46.99226977878916
US82982T1060,2046,47.510918184497015
US82982T1060,2047,47.985159739121244
US82982T1060,2048,53.40926856939391
TW0006789001,2023,62.0641217846765
TW0006789001,2024,51.484587698268655
TW0006789001,2025,56.99397970190728
TW0006789001,2026,63.884682033346365
TW0006789001,2027,72.14856817247718
TW0006789001,2028,61.569034086113476
TW0006789001,2029,67.0784260897866
TW0006789001,2030,73.96912842118871
TW0006789001,2031,82.23301456042725
TW0006789001,2032,71.65348047398038
TW0006789001,2033,77.16287247759914
TW0006789001,2034,84.05357480910533
TW0006789001,2035,92.31746094823629
TW0006789001,2036,81.73792686178987
TW0006789001,2037,87.24731886540641
TW0006789001,2038,94.13802119689964
TW0006789001,2039,102.40190733598266
TW0006789001,2040,91.82237324963174
TW0006789001,2041,97.33176525330981
TW0006789001,2042,104.22246758472076
TW0006789001,2043,112.48635372396015
TW0006789001,2044,101.90681963752277
TW0006789001,2045,107.41621164113235
TW0006789001,2046,114.30691397255012
TW0006789001,2047,122.57080011176876
TW0006789001,2048,111.99126602533613
KR7240810002,2023,18.54310214895554
KR7240810002,2024,23.318547326845994
KR7240810002,2025,22.446732449868122
KR7240810002,2026,21.437300508909384
KR7240810002,2027,20.292572409927384
KR7240810002,2028,25.06801758780137
KR7240810002,2029,24.19620271081216
KR7240810002,2030,23.186770769863642
KR7240810002,2031,22.042042670856347
KR7240810002,2032,26.817487848741827
KR7240810002,2033,25.945672971780617
KR7240810002,2034,24.936241030797888
KR7240810002,2035,23.79151293181857
KR7240810002,2036,28.56695810971819
KR7240810002,2037,27.69514323275255
KR7240810002,2038,26.685711291771366
KR7240810002,2039,25.54098319280185
KR7240810002,2040,30.316428370674934
KR7240810002,2041,29.444613493686326
KR7240810002,2042,28.435181552735063
KR7240810002,2043,27.29045345372782
KR7240810002,2044,32.065898631608874
KR7240810002,2045,31.194083754647725
KR7240810002,2046,30.184651813693584
KR7240810002,2047,29.039923714690055
KR7240810002,2048,33.81536889257721
KYG393871085,2023,3023.0511108535857
KYG393871085,2024,2618.365281292704
KYG393871085,2025,2768.398750995765
KYG393871085,2026,2967.155545767213
KYG393871085,2027,3214.433846382163
KYG393871085,2028,2809.748016822239
KYG393871085,2029,2959.781486526823
KYG393871085,2030,3158.538281295344
KYG393871085,2031,3405.8165819144997
KYG393871085,2032,3001.1307523515043
KYG393871085,2033,3151.164222055081
KYG393871085,2034,3349.921016827586
KYG393871085,2035,3597.1993174418767
KYG393871085,2036,3192.5134878806803
KYG393871085,2037,3342.5469575839315
KYG393871085,2038,3541.3037523560206
KYG393871085,2039,3788.5820529692273
KYG393871085,2040,3383.896223409499
KYG393871085,2041,3533.929693114672
KYG393871085,2042,3732.6864878833694
KYG393871085,2043,3979.9647885024906
KYG393871085,2044,3575.278958940181
KYG393871085,2045,3725.3124286425655
KYG393871085,2046,3924.0692234130884
KYG393871085,2047,4171.347524029867
KYG393871085,2048,3766.661694468289
DE000HAG0005,2023,30.55255698335231
DE000HAG0005,2024,16.012580991794582
DE000HAG0005,2025,17.276061662137163
DE000HAG0005,2026,18.45417024362761
DE000HAG0005,2027,19.542216627961338
DE000HAG0005,2028,5.00224063642721
DE000HAG0005,2029,6.26572130680259
DE000HAG0005,2030,7.443829888247336
DE000HAG0005,2031,8.531876272638925
DE000HAG0005,2032,-6.008099718900752
DE000HAG0005,2033,-4.744619048595617
DE000HAG0005,2034,-3.5665104670500583
DE000HAG0005,2035,-2.4784640827454183
DE000HAG0005,2036,-17.01844007431537
DE000HAG0005,2037,-15.754959404004211
DE000HAG0005,2038,-14.576850822457708
DE000HAG0005,2039,-13.488804438155995
DE000HAG0005,2040,-28.02878042969062
DE000HAG0005,2041,-26.765299759323646
DE000HAG0005,2042,-25.58719117785855
DE000HAG0005,2043,-24.499144793466968
DE000HAG0005,2044,-39.039120784996705
DE000HAG0005,2045,-37.77564011470855
DE000HAG0005,2046,-36.59753153322778
DE000HAG0005,2047,-35.5094851488513
DE000HAG0005,2048,-50.04946114040238
CNE100005998,2023,17.27197710930121
CNE100005998,2024,20.554411957390688
CNE100005998,2025,22.718147942128983
CNE100005998,2026,24.704340707538442
CNE100005998,2027,26.51371893130154
CNE100005998,2028,29.79615377938339
CNE100005998,2029,31.959889764119623
CNE100005998,2030,33.946082529528425
CNE100005998,2031,35.75546075328222
CNE100005998,2032,39.03789560137435
CNE100005998,2033,41.20163158611527
CNE100005998,2034,43.187824351517264
CNE100005998,2035,44.99720257527684
CNE100005998,2036,48.279637423370474
CNE100005998,2037,50.44337340811145
CNE100005998,2038,52.42956617351545
CNE100005998,2039,54.23894439728218
CNE100005998,2040,57.52137924536282
CNE100005998,2041,59.68511523009857
CNE100005998,2042,61.67130799550851
CNE100005998,2043,63.480686219262424
CNE100005998,2044,66.76312106735357
CNE100005998,2045,68.92685705209213
CNE100005998,2046,70.91304981750268
CNE100005998,2047,72.72242804125707
CNE100005998,2048,76.00486288934734
US01749D1054,2023,37.80124196833479
US01749D1054,2024,66.94126406381967
US01749D1054,2025,63.500713117315925
US01749D1054,2026,57.55429594618526
US01749D1054,2027,49.11727901670341
US01749D1054,2028,78.25730111207434
US01749D1054,2029,74.81675016549809
US01749D1054,2030,68.87033299440347
US01749D1054,2031,60.433316064727904
US01749D1054,2032,89.57333816025557
US01749D1054,2033,86.13278721382339
US01749D1054,2034,80.18637004252878
US01749D1054,2035,71.74935311302573
US01749D1054,2036,100.88937520859879
US01749D1054,2037,97.44882426215752
US01749D1054,2038,91.5024070908922
US01749D1054,2039,83.0653901615064
US01749D1054,2040,112.2054122568573
US01749D1054,2041,108.76486131027588
US01749D1054,2042,102.81844413917301
US01749D1054,2043,94.38142720950023
US01749D1054,2044,123.5214493050068
US01749D1054,2045,120.0808983585575
US01749D1054,2046,114.13448118745242
US01749D1054,2047,105.6974642577976
US01749D1054,2048,134.83748635329943
NO0010946593,2023,0.5973760537609498
NO0010946593,2024,0.6656227324687105
NO0010946593,2025,0.7861775204121928
NO0010946593,2026,0.9036195741412366
NO0010946593,2027,1.0179403386850832
NO0010946593,2028,1.086187017392821
NO0010946593,2029,1.2067418053364165
NO0010946593,2030,1.3241838590652402
NO0010946593,2031,1.4385046236091972
NO0010946593,2032,1.5067513023170733
NO0010946593,2033,1.62730609026044
NO0010946593,2034,1.74474814398961
NO0010946593,2035,1.8590689085332621
NO0010946593,2036,1.9273155872410384
NO0010946593,2037,2.0478703751844254
NO0010946593,2038,2.16531242891363
NO0010946593,2039,2.2796331934573897
NO0010946593,2040,2.347879872165108
NO0010946593,2041,2.4684346601086538
NO0010946593,2042,2.585876713837592
NO0010946593,2043,2.7001974783815523
NO0010946593,2044,2.768444157089453
NO0010946593,2045,2.888998945032699
NO0010946593,2046,3.0064409987617213
NO0010946593,2047,3.120761763305617
NO0010946593,2048,3.1890084420134133
US04302A1043,2023,1.621338895521551
US04302A1043,2024,1.8921670689313115
US04302A1043,2025,2.024584962005193
US04302A1043,2026,2.141169023816568
US04302A1043,2027,2.241998287063279
US04302A1043,2028,2.512826460472275
US04302A1043,2029,2.6452443535458934
US04302A1043,2030,2.761828415357302
US04302A1043,2031,2.8626576786030338
US04302A1043,2032,3.133485852012976
US04302A1043,2033,3.2659037450872073
US04302A1043,2034,3.38248780689777
US04302A1043,2035,3.483317070144212
US04302A1043,2036,3.75414524355439
US04302A1043,2037,3.8865631366285935
US04302A1043,2038,4.003147198439336
US04302A1043,2039,4.103976461686441
US04302A1043,2040,4.374804635095338
US04302A1043,2041,4.507222528168917
US04302A1043,2042,4.623806589980401
US04302A1043,2043,4.724635853226144
US04302A1043,2044,4.995464026635964
US04302A1043,2045,5.127881919709998
US04302A1043,2046,5.2444659815215084
US04302A1043,2047,5.345295244767319
US04302A1043,2048,5.616123418177126
US83089J1088,2023,41.22960855009224
US83089J1088,2024,44.42403316801115
US83089J1088,2025,50.86893634232819
US83089J1088,2026,57.12012231892348
US83089J1088,2027,63.17705150171687
US83089J1088,2028,66.37147611960766
US83089J1088,2029,72.81637929394194
US83089J1088,2030,79.06756527051924
US83089J1088,2031,85.12449445331018
US83089J1088,2032,88.31891907122017
US83089J1088,2033,94.76382224553643
US83089J1088,2034,101.01500822213633
US83089J1088,2035,107.07193740490592
US83089J1088,2036,110.26636202282056
US83089J1088,2037,116.7112651971419
US83089J1088,2038,122.96245117374639
US83089J1088,2039,129.0193803565213
US83089J1088,2040,132.21380497441243
US83089J1088,2041,138.65870814874472
US83089J1088,2042,144.90989412533347
US83089J1088,2043,150.96682330812413
US83089J1088,2044,154.16124792602992
US83089J1088,2045,160.60615110034118
US83089J1088,2046,166.85733707694496
US83089J1088,2047,172.91426625971994
US83089J1088,2048,176.10869087763885
GB00BNDRMJ14,2023,2.439091720043471
GB00BNDRMJ14,2024,2.1427441982498197
GB00BNDRMJ14,2025,2.6741014076507446
GB00BNDRMJ14,2026,3.2054383147020227
GB00BNDRMJ14,2027,3.736610616777032
GB00BNDRMJ14,2028,3.4402630949833757
GB00BNDRMJ14,2029,3.971620304386263
GB00BNDRMJ14,2030,4.502957211433098
GB00BNDRMJ14,2031,5.034129513511367
GB00BNDRMJ14,2032,4.7377819917175765
GB00BNDRMJ14,2033,5.2691392011184295
GB00BNDRMJ14,2034,5.800476108171541
GB00BNDRMJ14,2035,6.3316484102434964
GB00BNDRMJ14,2036,6.035300888450882
GB00BNDRMJ14,2037,6.566658097850696
GB00BNDRMJ14,2038,7.097995004903818
GB00BNDRMJ14,2039,7.629167306976834
GB00BNDRMJ14,2040,7.332819785183183
GB00BNDRMJ14,2041,7.864176994585066
GB00BNDRMJ14,2042,8.395513901633665
GB00BNDRMJ14,2043,8.926686203711931
GB00BNDRMJ14,2044,8.63033868191833
GB00BNDRMJ14,2045,9.161695891317185
GB00BNDRMJ14,2046,9.69303279836832
GB00BNDRMJ14,2047,10.22420510044406
GB00BNDRMJ14,2048,9.927857578650347
US68989M2026,2023,3.022897236532198
US68989M2026,2024,3.4270016325384
US68989M2026,2025,3.830001918173
US68989M2026,2026,4.2330022038076
US68989M2026,2027,4.6360024894422
US68989M2026,2028,5.0401068854484015
US68989M2026,2029,5.4431071710830015
US68989M2026,2030,5.8461074567176015
US68989M2026,2031,6.2491077423522015
US68989M2026,2032,6.653212138358403
US68989M2026,2033,7.056212423993003
US68989M2026,2034,7.459212709627603
US68989M2026,2035,7.862212995262203
US68989M2026,2036,8.266317391268407
US68989M2026,2037,8.669317676903006
US68989M2026,2038,9.072317962537607
US68989M2026,2039,9.475318248172206
US68989M2026,2040,9.879422644178407
US68989M2026,2041,10.282422929813007
US68989M2026,2042,10.685423215447607
US68989M2026,2043,11.088423501082206
US68989M2026,2044,11.492527897088408
US68989M2026,2045,11.895528182723009
US68989M2026,2046,12.298528468357608
US68989M2026,2047,12.701528753992209
US68989M2026,2048,13.10563314999841
US88160R1014,2023,646.0133752437221
US88160R1014,2024,710.9692592671404
US88160R1014,2025,726.7472084083751
US88160R1014,2026,743.6797514453325
US88160R1014,2027,761.7785868255091
US88160R1014,2028,826.7344708488936
US88160R1014,2029,842.5124199900247
US88160R1014,2030,859.4449630271529
US88160R1014,2031,877.5437984071765
US88160R1014,2032,942.4996824305235
US88160R1014,2033,958.2776315718662
US88160R1014,2034,975.210174608673
US88160R1014,2035,993.3090099889789
US88160R1014,2036,1058.2648940124136
US88160R1014,2037,1074.042843153741
US88160R1014,2038,1090.9753861905342
US88160R1014,2039,1109.0742215708046
US88160R1014,2040,1174.0301055941973
US88160R1014,2041,1189.8080547353632
US88160R1014,2042,1206.7405977724088
US88160R1014,2043,1224.8394331524305
US88160R1014,2044,1289.7953171757529
US88160R1014,2045,1305.573266317173
US88160R1014,2046,1322.5058093541566
US88160R1014,2047,1340.6046447342333
US88160R1014,2048,1405.5605287576311
CNE100000296,2023,4626.80183060741
CNE100000296,2024,5789.267866023859
CNE100000296,2025,5819.946868480254
CNE100000296,2026,5812.787818818992
CNE100000296,2027,5768.231997104405
